node_id,feature_id,value,
6370,207,32,89.553
6371,207,37,429.942
6372,207,58,12.35
6373,207,59,74.774
6374,207,60,39.933
6375,207,61,182.197
6376,207,69,42.005
6377,207,80,36.755
6378,207,86,13.859
6379,207,87,15.183
6380,207,88,14.969
6381,207,89,19.368
6382,208,0,208
6383,208,17,145.61
6384,208,43,123.936
6385,208,87,15.183
6386,208,88,7.484
6387,209,0,209
6388,209,6,17.964
6389,209,24,7.92
6390,209,27,13.304
6391,209,51,58.531
6392,209,61,57.536
6393,209,70,73.004
6394,209,71,308.032
6395,209,80,12.972
6396,210,0,210
6397,210,6,39.92
6398,210,10,56.815
6399,210,16,15.788
6400,210,24,45.538
6401,210,27,26.608
6402,210,30,84.553
6403,210,39,84.39
6404,210,43,330.497
6405,210,45,171.209
6406,210,46,193.346
6407,210,47,161.139
6408,210,49,473.796
6409,210,58,172.893
6410,210,60,53.244
6411,210,61,210.965
6412,210,67,49.899
6413,210,69,14.002
6414,210,71,70.407
6415,210,73,8.828
6416,210,75,133.751
6417,210,78,13.101
6418,210,79,20.162
6419,210,80,25.944
6420,210,88,11.227
6421,210,89,9.684
6422,210,90,4.537
6423,211,0,211
6424,211,6,11.976
6425,211,16,104.201
6426,211,21,227.651
6427,211,24,7.92
6428,211,26,547.335
6429,211,27,33.26
6430,211,30,14.392
6431,211,42,52.818
6432,211,58,6.175
6433,211,59,37.387
6434,211,69,42.005
6435,211,70,42.586
6436,211,71,61.606
6437,211,86,13.859
6438,177,92,844.02
6439,178,92,844.02
6440,179,92,844.02
6441,180,92,844.02
6442,75,91,844.02
6443,76,91,844.02
6444,77,91,844.02
6445,38,92,844.02
6446,39,92,844.02
6447,40,92,844.02
6448,41,92,844.02
6449,42,92,844.02
